"TIME","GEO","INDIC_DE","Value"
"1995","Georgia","Proportion of population aged 0-17 years",":"
"1996","Belgium","Median age of population","37.6"
"1996","Belgium","Proportion of population aged 65 years and more","16.0"
"1996","Belgium","Median age of population - males","36.3"
"1996","Belgium","Median age of population - females","39.0"
"1996","Belgium","Proportion of population aged 0-17 years","21.6"
"1996","Bulgaria","Median age of population","38.3"
"1996","Bulgaria","Proportion of population aged 65 years and more","15.2"
"1996","Bulgaria","Median age of population - males","36.8"
"1996","Bulgaria","Median age of population - females","39.7"
"1996","Bulgaria","Proportion of population aged 0-17 years","22.0"
"1996","Czechia","Median age of population","36.4"
"1996","Czechia","Proportion of population aged 65 years and more","13.3"
"1996","Czechia","Median age of population - males","34.4"
"1996","Czechia","Median age of population - females","38.4"
"1996","Czechia","Proportion of population aged 0-17 years","23.1"
"1996","Denmark","Median age of population","37.7"
"1996","Denmark","Proportion of population aged 65 years and more","15.1"
"1996","Denmark","Median age of population - males","36.4"
"1996","Denmark","Median age of population - females","39.0"
"1996","Denmark","Proportion of population aged 0-17 years","21.0"
"1996","Germany including former GDR","Median age of population","38.5"
"1996","Germany including former GDR","Proportion of population aged 65 years and more","15.6"
"1996","Germany including former GDR","Median age of population - males","36.7"
"1996","Germany including former GDR","Median age of population - females","40.4"
"1996","Germany including former GDR","Proportion of population aged 0-17 years","19.4"
"1996","Estonia","Median age of population","36.5"
"1996","Estonia","Proportion of population aged 65 years and more","13.7"
"1996","Estonia","Median age of population - males","33.6"
"1996","Estonia","Median age of population - females","39.3"
"1996","Estonia","Proportion of population aged 0-17 years","24.7"
"1996","Ireland","Median age of population","31.1"
"1996","Ireland","Proportion of population aged 65 years and more","11.4"
"1996","Ireland","Median age of population - males","30.2"
"1996","Ireland","Median age of population - females","32.0"
"1996","Ireland","Proportion of population aged 0-17 years","29.7"
"1996","Greece","Median age of population","37.4"
"1996","Greece","Proportion of population aged 65 years and more","15.8"
"1996","Greece","Median age of population - males","36.1"
"1996","Greece","Median age of population - females","38.6"
"1996","Greece","Proportion of population aged 0-17 years","20.7"
"1996","Spain","Median age of population","35.6"
"1996","Spain","Proportion of population aged 65 years and more","15.3"
"1996","Spain","Median age of population - males","34.2"
"1996","Spain","Median age of population - females","36.9"
"1996","Spain","Proportion of population aged 0-17 years","20.9"
"1996","France","Median age of population","36.2"
"1996","France","Proportion of population aged 65 years and more","15.1"
"1996","France","Median age of population - males","34.9"
"1996","France","Median age of population - females","37.5"
"1996","France","Proportion of population aged 0-17 years","23.7"
"1996","France (metropolitan)","Median age of population","36.4"
"1996","France (metropolitan)","Proportion of population aged 65 years and more","15.3"
"1996","France (metropolitan)","Median age of population - males","35.1"
"1996","France (metropolitan)","Median age of population - females","37.7"
"1996","France (metropolitan)","Proportion of population aged 0-17 years","23.4"
"1996","Croatia","Median age of population",":"
"1996","Croatia","Proportion of population aged 65 years and more",":"
"1996","Croatia","Median age of population - males",":"
"1996","Croatia","Median age of population - females",":"
"1996","Croatia","Proportion of population aged 0-17 years",":"
"1996","Italy","Median age of population","38.9"
"1996","Italy","Proportion of population aged 65 years and more","16.9"
"1996","Italy","Median age of population - males","37.2"
"1996","Italy","Median age of population - females","40.5"
"1996","Italy","Proportion of population aged 0-17 years","18.1"
"1996","Cyprus","Median age of population","32.3"
"1996","Cyprus","Proportion of population aged 65 years and more","11.0"
"1996","Cyprus","Median age of population - males","31.6"
"1996","Cyprus","Median age of population - females","33.0"
"1996","Cyprus","Proportion of population aged 0-17 years","29.3"
"1996","Latvia","Median age of population","36.3"
"1996","Latvia","Proportion of population aged 65 years and more","13.8"
"1996","Latvia","Median age of population - males","33.3"
"1996","Latvia","Median age of population - females","39.3"
"1996","Latvia","Proportion of population aged 0-17 years","24.5"
"1996","Lithuania","Median age of population","34.3"
"1996","Lithuania","Proportion of population aged 65 years and more","12.5"
"1996","Lithuania","Median age of population - males","31.9"
"1996","Lithuania","Median age of population - females","36.5"
"1996","Lithuania","Proportion of population aged 0-17 years","25.8"
"1996","Luxembourg","Median age of population","36.7"
"1996","Luxembourg","Proportion of population aged 65 years and more","14.1"
"1996","Luxembourg","Median age of population - males","35.7"
"1996","Luxembourg","Median age of population - females","37.9"
"1996","Luxembourg","Proportion of population aged 0-17 years","21.8"
"1996","Hungary","Median age of population","37.8"
"1996","Hungary","Proportion of population aged 65 years and more","14.3"
"1996","Hungary","Median age of population - males","35.4"
"1996","Hungary","Median age of population - females","39.9"
"1996","Hungary","Proportion of population aged 0-17 years","22.5"
"1996","Malta","Median age of population","35.1"
"1996","Malta","Proportion of population aged 65 years and more","11.3"
"1996","Malta","Median age of population - males","34.0"
"1996","Malta","Median age of population - females","36.1"
"1996","Malta","Proportion of population aged 0-17 years","25.9"
"1996","Netherlands","Median age of population","36.1"
"1996","Netherlands","Proportion of population aged 65 years and more","13.3"
"1996","Netherlands","Median age of population - males","35.1"
"1996","Netherlands","Median age of population - females","37.1"
"1996","Netherlands","Proportion of population aged 0-17 years","22.0"
"1996","Austria","Median age of population","36.5"
"1996","Austria","Proportion of population aged 65 years and more","15.2"
"1996","Austria","Median age of population - males","34.8"
"1996","Austria","Median age of population - females","38.2"
"1996","Austria","Proportion of population aged 0-17 years","21.2"
"1996","Poland","Median age of population","34.0"
"1996","Poland","Proportion of population aged 65 years and more","11.2"
"1996","Poland","Median age of population - males","32.3"
"1996","Poland","Median age of population - females","35.7"
"1996","Poland","Proportion of population aged 0-17 years","27.6"
"1996","Portugal","Median age of population","36.2"
"1996","Portugal","Proportion of population aged 65 years and more","15.1"
"1996","Portugal","Median age of population - males","34.6"
"1996","Portugal","Median age of population - females","37.8"
"1996","Portugal","Proportion of population aged 0-17 years","22.0"
"1996","Romania","Median age of population","34.2"
"1996","Romania","Proportion of population aged 65 years and more","12.2"
"1996","Romania","Median age of population - males","32.5"
"1996","Romania","Median age of population - females","35.7"
"1996","Romania","Proportion of population aged 0-17 years","25.3"
"1996","Slovenia","Median age of population","36.1"
"1996","Slovenia","Proportion of population aged 65 years and more","12.5"
"1996","Slovenia","Median age of population - males","34.6"
"1996","Slovenia","Median age of population - females","37.6"
"1996","Slovenia","Proportion of population aged 0-17 years","22.7"
"1996","Slovakia","Median age of population","32.7"
"1996","Slovakia","Proportion of population aged 65 years and more","10.9"
"1996","Slovakia","Median age of population - males","31.2"
"1996","Slovakia","Median age of population - females","34.2"
"1996","Slovakia","Proportion of population aged 0-17 years","27.6"
"1996","Finland","Median age of population","38.0"
"1996","Finland","Proportion of population aged 65 years and more","14.3"
"1996","Finland","Median age of population - males","36.4"
"1996","Finland","Median age of population - females","39.6"
"1996","Finland","Proportion of population aged 0-17 years","22.8"
"1996","Sweden","Median age of population","38.6"
"1996","Sweden","Proportion of population aged 65 years and more","17.5"
"1996","Sweden","Median age of population - males","37.2"
"1996","Sweden","Median age of population - females","39.9"
"1996","Sweden","Proportion of population aged 0-17 years","22.3"
"1996","United Kingdom","Median age of population","36.6"
"1996","United Kingdom","Proportion of population aged 65 years and more","15.9"
"1996","United Kingdom","Median age of population - males","35.3"
"1996","United Kingdom","Median age of population - females","37.8"
"1996","United Kingdom","Proportion of population aged 0-17 years","23.1"
"1996","Iceland","Median age of population","31.6"
"1996","Iceland","Proportion of population aged 65 years and more","11.3"
"1996","Iceland","Median age of population - males","31.1"
"1996","Iceland","Median age of population - females","32.1"
"1996","Iceland","Proportion of population aged 0-17 years","29.1"
"1996","Liechtenstein","Median age of population","34.6"
"1996","Liechtenstein","Proportion of population aged 65 years and more","10.3"
"1996","Liechtenstein","Median age of population - males","34.1"
"1996","Liechtenstein","Median age of population - females","35.1"
"1996","Liechtenstein","Proportion of population aged 0-17 years","22.9"
"1996","Norway","Median age of population","36.2"
"1996","Norway","Proportion of population aged 65 years and more","15.9"
"1996","Norway","Median age of population - males","35.0"
"1996","Norway","Median age of population - females","37.4"
"1996","Norway","Proportion of population aged 0-17 years","23.2"
"1996","Switzerland","Median age of population","37.4"
"1996","Switzerland","Proportion of population aged 65 years and more","14.8"
"1996","Switzerland","Median age of population - males","36.3"
"1996","Switzerland","Median age of population - females","38.6"
"1996","Switzerland","Proportion of population aged 0-17 years","21.1"
"1996","Montenegro","Median age of population",":"
"1996","Montenegro","Proportion of population aged 65 years and more",":"
"1996","Montenegro","Median age of population - males",":"
"1996","Montenegro","Median age of population - females",":"
"1996","Montenegro","Proportion of population aged 0-17 years",":"
"1996","North Macedonia","Median age of population","31.0"
"1996","North Macedonia","Proportion of population aged 65 years and more","8.8"
"1996","North Macedonia","Median age of population - males","30.3"
"1996","North Macedonia","Median age of population - females","31.8"
"1996","North Macedonia","Proportion of population aged 0-17 years","29.5"
"1996","Albania","Median age of population",":"
"1996","Albania","Proportion of population aged 65 years and more",":"
"1996","Albania","Median age of population - males",":"
"1996","Albania","Median age of population - females",":"
"1996","Albania","Proportion of population aged 0-17 years",":"
"1996","Serbia","Median age of population",":"
"1996","Serbia","Proportion of population aged 65 years and more",":"
"1996","Serbia","Median age of population - males",":"
"1996","Serbia","Median age of population - females",":"
"1996","Serbia","Proportion of population aged 0-17 years",":"
"1996","Turkey","Median age of population","23.6"
"1996","Turkey","Proportion of population aged 65 years and more","5.0"
"1996","Turkey","Median age of population - males","23.3"
"1996","Turkey","Median age of population - females","23.9"
"1996","Turkey","Proportion of population aged 0-17 years","38.2"
"1996","Andorra","Median age of population","34.6"
"1996","Andorra","Proportion of population aged 65 years and more","10.8"
"1996","Andorra","Median age of population - males","35.0"
"1996","Andorra","Median age of population - females","34.1"
"1996","Andorra","Proportion of population aged 0-17 years","19.1"
"1996","Belarus","Median age of population",":"
"1996","Belarus","Proportion of population aged 65 years and more",":"
"1996","Belarus","Median age of population - males",":"
"1996","Belarus","Median age of population - females",":"
"1996","Belarus","Proportion of population aged 0-17 years",":"
"1996","Bosnia and Herzegovina","Median age of population",":"
"1996","Bosnia and Herzegovina","Proportion of population aged 65 years and more",":"
"1996","Bosnia and Herzegovina","Median age of population - males",":"
"1996","Bosnia and Herzegovina","Median age of population - females",":"
"1996","Bosnia and Herzegovina","Proportion of population aged 0-17 years",":"
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 65 years and more",":"
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - males",":"
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - females",":"
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 0-17 years",":"
"1996","Moldova","Median age of population",":"
"1996","Moldova","Proportion of population aged 65 years and more",":"
"1996","Moldova","Median age of population - males",":"
"1996","Moldova","Median age of population - females",":"
"1996","Moldova","Proportion of population aged 0-17 years",":"
"1996","Monaco","Median age of population",":"
"1996","Monaco","Proportion of population aged 65 years and more",":"
"1996","Monaco","Median age of population - males",":"
"1996","Monaco","Median age of population - females",":"
"1996","Monaco","Proportion of population aged 0-17 years",":"
"1996","Russia","Median age of population",":"
"1996","Russia","Proportion of population aged 65 years and more",":"
"1996","Russia","Median age of population - males",":"
"1996","Russia","Median age of population - females",":"
"1996","Russia","Proportion of population aged 0-17 years",":"
"1996","San Marino","Median age of population",":"
"1996","San Marino","Proportion of population aged 65 years and more",":"
"1996","San Marino","Median age of population - males",":"
"1996","San Marino","Median age of population - females",":"
"1996","San Marino","Proportion of population aged 0-17 years",":"
"1996","Ukraine","Median age of population",":"
"1996","Ukraine","Proportion of population aged 65 years and more",":"
"1996","Ukraine","Median age of population - males",":"
"1996","Ukraine","Median age of population - females",":"
"1996","Ukraine","Proportion of population aged 0-17 years",":"
"1996","Armenia","Median age of population",":"
"1996","Armenia","Proportion of population aged 65 years and more",":"
"1996","Armenia","Median age of population - males",":"
"1996","Armenia","Median age of population - females",":"
"1996","Armenia","Proportion of population aged 0-17 years",":"
"1996","Azerbaijan","Median age of population",":"
"1996","Azerbaijan","Proportion of population aged 65 years and more",":"
"1996","Azerbaijan","Median age of population - males",":"
"1996","Azerbaijan","Median age of population - females",":"
"1996","Azerbaijan","Proportion of population aged 0-17 years",":"
"1996","Georgia","Median age of population",":"
"1996","Georgia","Proportion of population aged 65 years and more",":"
"1996","Georgia","Median age of population - males",":"
"1996","Georgia","Median age of population - females",":"
"1996","Georgia","Proportion of population aged 0-17 years",":"
"1997","Belgium","Median age of population","37.9"
"1997","Belgium","Proportion of population aged 65 years and more","16.3"
"1997","Belgium","Median age of population - males","36.6"
"1997","Belgium","Median age of population - females","39.2"
"1997","Belgium","Proportion of population aged 0-17 years","21.5"
"1997","Bulgaria","Median age of population","38.5"
"1997","Bulgaria","Proportion of population aged 65 years and more","15.3"
"1997","Bulgaria","Median age of population - males","36.9"
"1997","Bulgaria","Median age of population - females","40.0"
"1997","Bulgaria","Proportion of population aged 0-17 years","21.5"
"1997","Czechia","Median age of population","36.6"
"1997","Czechia","Proportion of population aged 65 years and more","13.5"
"1997","Czechia","Median age of population - males","34.6"
"1997","Czechia","Median age of population - females","38.7"
"1997","Czechia","Proportion of population aged 0-17 years","22.3"
"1997","Denmark","Median age of population","37.8"
"1997","Denmark","Proportion of population aged 65 years and more","15.0"
"1997","Denmark","Median age of population - males","36.6"
"1997","Denmark","Median age of population - females","39.0"
"1997","Denmark","Proportion of population aged 0-17 years","21.1"
"1997","Germany including former GDR","Median age of population","38.7"
"1997","Germany including former GDR","Proportion of population aged 65 years and more","15.7"
"1997","Germany including former GDR","Median age of population - males","37.1"
"1997","Germany including former GDR","Median age of population - females","40.6"
"1997","Germany including former GDR","Proportion of population aged 0-17 years","19.4"
"1997","Estonia","Median age of population","36.8"
"1997","Estonia","Proportion of population aged 65 years and more","14.1"
"1997","Estonia","Median age of population - males","33.9"
"1997","Estonia","Median age of population - females","39.7"
"1997","Estonia","Proportion of population aged 0-17 years","24.3"
"1997","Ireland","Median age of population","31.5"
"1997","Ireland","Proportion of population aged 65 years and more","11.4"
"1997","Ireland","Median age of population - males","30.5"
"1997","Ireland","Median age of population - females","32.4"
"1997","Ireland","Proportion of population aged 0-17 years","29.1"
"1997","Greece","Median age of population","37.7"
"1997","Greece","Proportion of population aged 65 years and more","16.2"
"1997","Greece","Median age of population - males","36.4"
"1997","Greece","Median age of population - females","38.9"
"1997","Greece","Proportion of population aged 0-17 years","20.2"
"1997","Spain","Median age of population","36.0"
"1997","Spain","Proportion of population aged 65 years and more","15.6"
"1997","Spain","Median age of population - males","34.6"
"1997","Spain","Median age of population - females","37.3"
"1997","Spain","Proportion of population aged 0-17 years","20.2"
"1997","France","Median age of population","36.5"
"1997","France","Proportion of population aged 65 years and more","15.3"
"1997","France","Median age of population - males","35.1"
"1997","France","Median age of population - females","37.8"
"1997","France","Proportion of population aged 0-17 years","23.6"
"1997","France (metropolitan)","Median age of population","36.7"
"1997","France (metropolitan)","Proportion of population aged 65 years and more","15.5"
"1997","France (metropolitan)","Median age of population - males","35.4"
"1997","France (metropolitan)","Median age of population - females","38.0"
"1997","France (metropolitan)","Proportion of population aged 0-17 years","23.3"
"1997","Croatia","Median age of population",":"
"1997","Croatia","Proportion of population aged 65 years and more",":"
"1997","Croatia","Median age of population - males",":"
"1997","Croatia","Median age of population - females",":"
"1997","Croatia","Proportion of population aged 0-17 years",":"
"1997","Italy","Median age of population","39.2"
"1997","Italy","Proportion of population aged 65 years and more","17.2"
"1997","Italy","Median age of population - males","37.6"
"1997","Italy","Median age of population - females","40.8"
"1997","Italy","Proportion of population aged 0-17 years","17.9"
"1997","Cyprus","Median age of population","32.5"
"1997","Cyprus","Proportion of population aged 65 years and more","11.1"
"1997","Cyprus","Median age of population - males","31.8"
"1997","Cyprus","Median age of population - females","33.2"
"1997","Cyprus","Proportion of population aged 0-17 years","29.1"
"1997","Latvia","Median age of population","36.7"
"1997","Latvia","Proportion of population aged 65 years and more","14.1"
"1997","Latvia","Median age of population - males","33.6"
"1997","Latvia","Median age of population - females","39.6"
"1997","Latvia","Proportion of population aged 0-17 years","24.1"
"1997","Lithuania","Median age of population","34.6"
"1997","Lithuania","Proportion of population aged 65 years and more","12.8"
"1997","Lithuania","Median age of population - males","32.2"
"1997","Lithuania","Median age of population - females","36.9"
"1997","Lithuania","Proportion of population aged 0-17 years","25.6"
"1997","Luxembourg","Median age of population","36.9"
"1997","Luxembourg","Proportion of population aged 65 years and more","14.2"
"1997","Luxembourg","Median age of population - males","35.8"
"1997","Luxembourg","Median age of population - females","38.0"
"1997","Luxembourg","Proportion of population aged 0-17 years","21.9"
"1997","Hungary","Median age of population","38.0"
"1997","Hungary","Proportion of population aged 65 years and more","14.5"
"1997","Hungary","Median age of population - males","35.5"
"1997","Hungary","Median age of population - females","40.2"
"1997","Hungary","Proportion of population aged 0-17 years","22.0"
"1997","Malta","Median age of population","35.4"
"1997","Malta","Proportion of population aged 65 years and more","11.6"
"1997","Malta","Median age of population - males","34.1"
"1997","Malta","Median age of population - females","36.6"
"1997","Malta","Proportion of population aged 0-17 years","26.3"
"1997","Netherlands","Median age of population","36.4"
"1997","Netherlands","Proportion of population aged 65 years and more","13.4"
"1997","Netherlands","Median age of population - males","35.4"
"1997","Netherlands","Median age of population - females","37.4"
"1997","Netherlands","Proportion of population aged 0-17 years","22.0"
"1997","Austria","Median age of population","36.8"
"1997","Austria","Proportion of population aged 65 years and more","15.3"
"1997","Austria","Median age of population - males","35.3"
"1997","Austria","Median age of population - females","38.5"
"1997","Austria","Proportion of population aged 0-17 years","21.2"
"1997","Poland","Median age of population","34.3"
"1997","Poland","Proportion of population aged 65 years and more","11.5"
"1997","Poland","Median age of population - males","32.5"
"1997","Poland","Median age of population - females","36.0"
"1997","Poland","Proportion of population aged 0-17 years","27.0"
"1997","Portugal","Median age of population","36.5"
"1997","Portugal","Proportion of population aged 65 years and more","15.3"
"1997","Portugal","Median age of population - males","34.9"
"1997","Portugal","Median age of population - females","38.1"
"1997","Portugal","Proportion of population aged 0-17 years","21.6"
"1997","Romania","Median age of population","34.2"
"1997","Romania","Proportion of population aged 65 years and more","12.4"
"1997","Romania","Median age of population - males","32.5"
"1997","Romania","Median age of population - females","35.9"
"1997","Romania","Proportion of population aged 0-17 years","24.6"
"1997","Slovenia","Median age of population","36.5"
"1997","Slovenia","Proportion of population aged 65 years and more","12.9"
"1997","Slovenia","Median age of population - males","35.1"
"1997","Slovenia","Median age of population - females","38.1"
"1997","Slovenia","Proportion of population aged 0-17 years","22.0"
"1997","Slovakia","Median age of population","33.0"
"1997","Slovakia","Proportion of population aged 65 years and more","11.1"
"1997","Slovakia","Median age of population - males","31.4"
"1997","Slovakia","Median age of population - females","34.6"
"1997","Slovakia","Proportion of population aged 0-17 years","26.8"
"1997","Finland","Median age of population","38.3"
"1997","Finland","Proportion of population aged 65 years and more","14.5"
"1997","Finland","Median age of population - males","36.7"
"1997","Finland","Median age of population - females","39.9"
"1997","Finland","Proportion of population aged 0-17 years","22.7"
"1997","Sweden","Median age of population","38.7"
"1997","Sweden","Proportion of population aged 65 years and more","17.4"
"1997","Sweden","Median age of population - males","37.4"
"1997","Sweden","Median age of population - females","40.1"
"1997","Sweden","Proportion of population aged 0-17 years","22.2"
"1997","United Kingdom","Median age of population","36.8"
"1997","United Kingdom","Proportion of population aged 65 years and more","15.9"
"1997","United Kingdom","Median age of population - males","35.5"
"1997","United Kingdom","Median age of population - females","38.0"
"1997","United Kingdom","Proportion of population aged 0-17 years","23.1"
"1997","Iceland","Median age of population","32.0"
"1997","Iceland","Proportion of population aged 65 years and more","11.5"
"1997","Iceland","Median age of population - males","31.4"
"1997","Iceland","Median age of population - females","32.5"
"1997","Iceland","Proportion of population aged 0-17 years","28.9"
"1997","Liechtenstein","Median age of population","35.0"
"1997","Liechtenstein","Proportion of population aged 65 years and more","10.3"
"1997","Liechtenstein","Median age of population - males","34.4"
"1997","Liechtenstein","Median age of population - females","35.6"
"1997","Liechtenstein","Proportion of population aged 0-17 years","22.7"
"1997","Norway","Median age of population","36.3"
"1997","Norway","Proportion of population aged 65 years and more","15.8"
"1997","Norway","Median age of population - males","35.2"
"1997","Norway","Median age of population - females","37.5"
"1997","Norway","Proportion of population aged 0-17 years","23.3"
"1997","Switzerland","Median age of population","37.6"
"1997","Switzerland","Proportion of population aged 65 years and more","14.9"
"1997","Switzerland","Median age of population - males","36.5"
"1997","Switzerland","Median age of population - females","38.8"
"1997","Switzerland","Proportion of population aged 0-17 years","21.1"
"1997","Montenegro","Median age of population",":"
"1997","Montenegro","Proportion of population aged 65 years and more",":"
"1997","Montenegro","Median age of population - males",":"
"1997","Montenegro","Median age of population - females",":"
"1997","Montenegro","Proportion of population aged 0-17 years",":"
"1997","North Macedonia","Median age of population","31.3"
"1997","North Macedonia","Proportion of population aged 65 years and more","9.0"
"1997","North Macedonia","Median age of population - males","30.5"
"1997","North Macedonia","Median age of population - females","32.1"
"1997","North Macedonia","Proportion of population aged 0-17 years","29.1"
"1997","Albania","Median age of population",":"
"1997","Albania","Proportion of population aged 65 years and more",":"
"1997","Albania","Median age of population - males",":"
"1997","Albania","Median age of population - females",":"
"1997","Albania","Proportion of population aged 0-17 years",":"
"1997","Serbia","Median age of population",":"
"1997","Serbia","Proportion of population aged 65 years and more",":"
"1997","Serbia","Median age of population - males",":"
"1997","Serbia","Median age of population - females",":"
"1997","Serbia","Proportion of population aged 0-17 years",":"
"1997","Turkey","Median age of population","23.9"
"1997","Turkey","Proportion of population aged 65 years and more","5.1"
"1997","Turkey","Median age of population - males","23.6"
"1997","Turkey","Median age of population - females","24.2"
"1997","Turkey","Proportion of population aged 0-17 years","37.6"
"1997","Andorra","Median age of population","35.0"
"1997","Andorra","Proportion of population aged 65 years and more","11.2"
"1997","Andorra","Median age of population - males","35.5"
"1997","Andorra","Median age of population - females","34.5"
"1997","Andorra","Proportion of population aged 0-17 years","18.9"
"1997","Belarus","Median age of population",":"
"1997","Belarus","Proportion of population aged 65 years and more",":"
"1997","Belarus","Median age of population - males",":"
"1997","Belarus","Median age of population - females",":"
"1997","Belarus","Proportion of population aged 0-17 years",":"
"1997","Bosnia and Herzegovina","Median age of population",":"
"1997","Bosnia and Herzegovina","Proportion of population aged 65 years and more",":"
"1997","Bosnia and Herzegovina","Median age of population - males",":"
"1997","Bosnia and Herzegovina","Median age of population - females",":"
"1997","Bosnia and Herzegovina","Proportion of population aged 0-17 years",":"
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 65 years and more",":"
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - males",":"
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - females",":"
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 0-17 years",":"
"1997","Moldova","Median age of population",":"
"1997","Moldova","Proportion of population aged 65 years and more",":"
"1997","Moldova","Median age of population - males",":"
"1997","Moldova","Median age of population - females",":"
"1997","Moldova","Proportion of population aged 0-17 years",":"
"1997","Monaco","Median age of population",":"
"1997","Monaco","Proportion of population aged 65 years and more",":"
"1997","Monaco","Median age of population - males",":"
"1997","Monaco","Median age of population - females",":"
"1997","Monaco","Proportion of population aged 0-17 years",":"
"1997","Russia","Median age of population",":"
"1997","Russia","Proportion of population aged 65 years and more",":"
"1997","Russia","Median age of population - males",":"
"1997","Russia","Median age of population - females",":"
"1997","Russia","Proportion of population aged 0-17 years",":"
"1997","San Marino","Median age of population",":"
"1997","San Marino","Proportion of population aged 65 years and more",":"
"1997","San Marino","Median age of population - males",":"
"1997","San Marino","Median age of population - females",":"
"1997","San Marino","Proportion of population aged 0-17 years",":"
"1997","Ukraine","Median age of population",":"
"1997","Ukraine","Proportion of population aged 65 years and more",":"
"1997","Ukraine","Median age of population - males",":"
"1997","Ukraine","Median age of population - females",":"
"1997","Ukraine","Proportion of population aged 0-17 years",":"
"1997","Armenia","Median age of population",":"
"1997","Armenia","Proportion of population aged 65 years and more",":"
"1997","Armenia","Median age of population - males",":"
"1997","Armenia","Median age of population - females",":"
"1997","Armenia","Proportion of population aged 0-17 years",":"
"1997","Azerbaijan","Median age of population",":"
"1997","Azerbaijan","Proportion of population aged 65 years and more",":"
"1997","Azerbaijan","Median age of population - males",":"
"1997","Azerbaijan","Median age of population - females",":"
"1997","Azerbaijan","Proportion of population aged 0-17 years",":"
"1997","Georgia","Median age of population",":"
"1997","Georgia","Proportion of population aged 65 years and more",":"
"1997","Georgia","Median age of population - males",":"
"1997","Georgia","Median age of population - females",":"
"1997","Georgia","Proportion of population aged 0-17 years",":"
"1998","Belgium","Median age of population","38.2"
"1998","Belgium","Proportion of population aged 65 years and more","16.5"
"1998","Belgium","Median age of population - males","36.9"
"1998","Belgium","Median age of population - females","39.5"
"1998","Belgium","Proportion of population aged 0-17 years","21.4"
"1998","Bulgaria","Median age of population","38.7"
"1998","Bulgaria","Proportion of population aged 65 years and more","15.6"
"1998","Bulgaria","Median age of population - males","37.1"
"1998","Bulgaria","Median age of population - females","40.2"
"1998","Bulgaria","Proportion of population aged 0-17 years","20.9"
"1998","Czechia","Median age of population","36.8"
"1998","Czechia","Proportion of population aged 65 years and more","13.6"
"1998","Czechia","Median age of population - males","34.9"
"1998","Czechia","Median age of population - females","38.9"
"1998","Czechia","Proportion of population aged 0-17 years","21.6"
"1998","Denmark","Median age of population","37.9"
"1998","Denmark","Proportion of population aged 65 years and more","14.9"
"1998","Denmark","Median age of population - males","36.7"
"1998","Denmark","Median age of population - females","39.1"
"1998","Denmark","Proportion of population aged 0-17 years","21.2"
"1998","Germany including former GDR","Median age of population","39.1"
"1998","Germany including former GDR","Proportion of population aged 65 years and more","15.8"
"1998","Germany including former GDR","Median age of population - males","37.5"
"1998","Germany including former GDR","Median age of population - females","40.9"
"1998","Germany including former GDR","Proportion of population aged 0-17 years","19.4"
"1998","Estonia","Median age of population","37.2"
"1998","Estonia","Proportion of population aged 65 years and more","14.5"
"1998","Estonia","Median age of population - males","34.1"
"1998","Estonia","Median age of population - females","40.0"
"1998","Estonia","Proportion of population aged 0-17 years","23.9"
"1998","Ireland","Median age of population","31.8"
"1998","Ireland","Proportion of population aged 65 years and more","11.4"
"1998","Ireland","Median age of population - males","30.9"
"1998","Ireland","Median age of population - females","32.7"
"1998","Ireland","Proportion of population aged 0-17 years","28.4"
"1998","Greece","Median age of population","37.9"
"1998","Greece","Proportion of population aged 65 years and more","16.6"
"1998","Greece","Median age of population - males","36.6"
"1998","Greece","Median age of population - females","39.2"
"1998","Greece","Proportion of population aged 0-17 years","19.6"
"1998","Spain","Median age of population","36.4"
"1998","Spain","Proportion of population aged 65 years and more","16.0"
"1998","Spain","Median age of population - males","35.0"
"1998","Spain","Median age of population - females","37.7"
"1998","Spain","Proportion of population aged 0-17 years","19.6"
"1998","France","Median age of population","36.8"
"1998","France","Proportion of population aged 65 years and more","15.5"
"1998","France","Median age of population - males","35.4"
"1998","France","Median age of population - females","38.1"
"1998","France","Proportion of population aged 0-17 years","23.4"
"1998","France (metropolitan)","Median age of population","37.0"
"1998","France (metropolitan)","Proportion of population aged 65 years and more","15.7"
"1998","France (metropolitan)","Median age of population - males","35.6"
"1998","France (metropolitan)","Median age of population - females","38.4"
"1998","France (metropolitan)","Proportion of population aged 0-17 years","23.2"
"1998","Croatia","Median age of population",":"
"1998","Croatia","Proportion of population aged 65 years and more",":"
"1998","Croatia","Median age of population - males",":"
"1998","Croatia","Median age of population - females",":"
"1998","Croatia","Proportion of population aged 0-17 years",":"
"1998","Italy","Median age of population","39.4"
"1998","Italy","Proportion of population aged 65 years and more","17.5"
"1998","Italy","Median age of population - males","37.9"
"1998","Italy","Median age of population - females","41.1"
"1998","Italy","Proportion of population aged 0-17 years","17.7"
